ID,comments
유짐,성시경이 현역 중에 탑급 보컬이긴 하지만둘 다 대중가요 가수니까 상업적인 측면에서 압살하는 장범준 승이지
스티브카렐,저기는 가수 커리어만 따졌을때 신승훈 vs 이승철도 이승철 승이라고 하는 곳인데
사류하,스티브카렐 닥 신승훈이지
스티브카렐,사류하 ㄹㅇ 신승훈이 데뷔앨범부터 7연속 밀리언셀러에다 앨범 누적 천칠백만장인가 팔아재꼈는데 지금 언급이나 회자 별로 안된다며 과대평가받는 가수라 평가하는 거 보고 어이털렸음 특히나 신승훈은 이승철과는 미소속에 비친 그대나 보이지 않는 사랑 같은 히트곡들+앨범 타이틀 곡을 비롯한 대다수의 수록곡들을 자기가 다 작사작곡한 싱어송라이터에다 달리 남이 준 곡말고 자기가 쓴 곡 중엔 표절 논란 전무한데...
레테로비쥬얼,스티브카렐 김건모 신승훈이면 용호상박아닐까?이승철이 왜....
스티브카렐,레테로비쥬얼 김건모랑 신승훈 둘은 당시에도 라이벌 소리들었고 지금도 솔직히 우열가리기 힘든건 ㅇㅈ 그래서 김건모랑 비교했을때 갈렸다면 암말 안하고 걍 vs 놀이구나 하고 넘어갔을텐데 이승철은 ㄹㅇ.. 개인적으로 신승훈이 이승철이랑 비교당하는 것도 말이 안된다고 생각하는데 거기서 또 신승훈이 밀린다?; 그건 진심 아니라고 생각하는데 저기는 그렇게 생각하는 사람이 꽤 많았어서 놀랐던 기억이 있음
레테로비쥬얼,스티브카렐 변진섭도 이승철이랑 붙으면 변진섭이 한참 위일것같은데 난....
스티브카렐,레테로비쥬얼 ㄹㅇㅋㅋ
내장지방,스티브카렐 이승철이 확실하게 의미 있을 정도로는 더 롱런하긴 함신승훈 엽기적인 그녀 이후로 뭐 이렇다할 게 없는데 이승철은 00년대 말까지는 그래도 현역 탑급가수긴 했고 데뷔도 신승훈보다 빠르고개인적으로 앨범의 완성도도 이승철이 꽤 의미있게 신승훈보다 높다고 생각하고 그래서 뭐 이승철이 작사작곡 능력은 신승훈보다 밀려도 듣는 귀랑 감각은 좋아서 롱런했다 생각하는데근데 뭐 그래봐야 신승훈 고점 대중성이 워낙 압도적이니 ㅋㅋㅋ 짧지도 않고 ㅋㅋ
오르니틴,피카부 그럼 원더걸스 미만 잡임
피카부,"오르니틴 시대, 장르별로 따져야지 원더걸스는 07, 08년 씹어먹은 걸그룹, 버스커버스커(장범준)는 12년 씹어먹은 밴드성시경은 시대를 씹어먹은 가수는 아니니 장범준 아래라는 말"
오르니틴,피카부 12년도는 싸이 강남스타일이 1등인데?
피카부,오르니틴 싸이가 밴드인가? 굳이 따져 적으면 싸이는 12년도 씹어먹은 남자 댄스가수지
오르니틴,피카부 아그렇게 나눈다고애초에 밴드가수가 얼마나 된다고
피카부,오르니틴 그리 따지면 한도 끝도 없이 태클 걸 부분이 생기지..
오르니틴,피카부 싸이 다음은 씨스타임12년도
피카부,"오르니틴 계속 차트 순위 말하면 뭐라고 대댓 달아야 됨? 내 생각은 시대, 장르별로 따져야 한다는 걸 댓글 위에 적었는데"
오르니틴,피카부 펙트를 얘기하는거임ㅋ한 해를 씹어먹었다고 하면 모든 장르 통합해서 얘기해야지밴드 한정해서 얘기하는건 좀 억지잖아?자메이카 음악으로 그들사이에서 1등하면그 해 씹어먹은 음악인이 되는건가 ㅋ
피카부,"오르니틴 애초에 첫 대댓부터 시대, 장르별로 탑 따져야 한다고 생각한다는데 모든 장르 통합해서 탑을 정한다고 하면 더는 할 말 없네 ㅋ그리고 생각해보니 밴드가 장르가 아니지 않냐?? 밴드도 메탈, 락, 어쿠스틱, 포크 등 장르 나뉘는데 내가 정신줄 놓고 시대, 장르라면서 걸그룹, 밴드 이랬네 이건 실수 미안여튼 모든 장르 통합해서 탑은 하나라고 생각한다면 나랑 생각이 다른거지 뭐 이쯤하자"
뻥쟁이,장범준은 음지의 고수 느낌이고 성시경은 양지의 고수 느낌. 결론은 그냥 둘다 짱이라 생각함.
와일드오스카,둘다 별로라...
Feathers,둘 다 좋으니까 무승부
김해코스트코,"굳이 벚꽃엔딩 안들고와도처음엔 사랑이란게, 잠이 오질 않네요 같은게 성시경 고점 걍 딴다니까"
킹갓제너럴아자르,"김해코스트코 내게오는길, 너의모든순간, 넌 감동이었어 등등.. 못딸노래 많음"
김해코스트코,킹갓제너럴아자르 잠이오질않네요 멜론 1억스밍임펨코에서 그리빠는 빅뱅이 1억이상 스밍 2곡밖에없음
김해코스트코,킹갓제너럴아자르 2006년 제가 그때초딩이었는데 내사람 같은 노래가 훨씬 인기많았어요
내삶의반다이크,"김해코스트코 잠이 오질 않네요, 처음엔 사랑이란게 보다 높은게 거리에서임. 전 차트 1위 찍고 댕겼는데자꾸 히트곡이 장범준이 많다는데 말도 안되고 그건 그냥 우리 세대 히트곡인거임"
김해코스트코,내삶의반다이크 한철만 듣나 05 에 나온 사랑했나봐를 일년 넘게 주구장창 처틀던 시대였는데싸이 BGM 시대에 MP3 용량 ㅈㄴ 작아서 하나 히트치면 ㅈㄴ 오래듣던시절이엇음
내삶의반다이크,김해코스트코 https://n.news.naver.com/entertain/article/001/0001458259응 벅스 차트 2주 연속 1위내가 기억하는데 아니라고 바득바득 우기니
김해코스트코,내삶의반다이크 2주연속 1위ㅋㅋㅋㅋㅋ내사람은 골든디스크 대상이고사랑했나봐는 싸이 BGM인가 연간 1위괴임
킹갓제너럴아자르,"김해코스트코 그때랑 지금이랑 듣는 기준이 많이 달라지긴 했어요. 성시경 활동할 때에는 발성 짱짱한애들끼리 누가누가 노래 더 잘하나 이런 느낌이었고, 지금은 이어폰 음질이 좋아지면서 성시경, 장범준처럼 듣기좋은 노래가 선호되게 되는거죠. 기록만으로 얘기할 분야가 아니라서.. 개인적인 생각 적어봅니다"
내장지방,킹갓제너럴아자르 거리에서 빼면 장범준이 저 노래는 다 따겠는데 ㅋㅋ당대 위상 생각해 보면 성시경 휘성한테도 그냥 따이는데 뭘
STAYC수민,김장훈은 어느정도임 ?
뻥쟁이,STAYC수민 GOAT(염소 소리낸다는 뜻 아님)
자시안,STAYC수민 장훈이형은 빠져있어
리신,STAYC수민 장훈이형은 저 둘보다 한차원 위지
STAYC수민,리신 다른 가수랑 비교하면 어느정도 레벨임 ?
리신,STAYC수민 나훈아-조용필-김장훈 TOP3..
충훈부,STAYC수민 장훈이형은 그냥 탑클래스 아래정도임 ㅋㅋㅋㅋ 나름 인기있는 가수정도
STAYC수민,충훈부 탑클래스면 누구누구있음 ?
충훈부,STAYC수민 그당시면 김건모 룰라 유승준 임창정 김정민 김민종 신승훈 hot 서태지 젝키 이런 가수들이 탑클이었지
점화블래스터,센스는챌린저 사실 객관적인 지표로 따지면 장범준이 압승이긴 함 성시경이 원탑이었던 시기는 거의 없음
빙글이,클라우드22 [삭제된 댓글입니다.]
귀로천,클라우드22 이승철은 신승훈이랑 윗 아님 동세대야...
클라우드22,귀로천 아니 둘이 방송 나온 것도 있는데 이승철 스스로가 내가 신승훈 다음 아니냐고 농담한 적도 있음.많이 겹쳐서 후계자로는 거론 안되는데 포스트 신승훈 에서 이승철도 많이 거론됐었음.
귀로천,클라우드22 발라드 계보는 신승훈이 위긴하지 이승철은 락 시작이니 ㅇㅇ 걍 동세대로 봐야지
김해코스트코,"클라우드22 그리고 한창 때 지배하던건 박효신, 나얼, SG워너비,버즈 등등 도대체 언제 탑찍었다는건지"
레아오,클라우드22 ㅇㅇ 성시경 전성기가 데뷔초 그리고거리에서 정도일텐데 2000년대 초중반 시기 성시경은 원탑 라인에도 못꼇음 연예인으로서면 몰라도 가수로서는 장범준이랑 비교될수가 없다고봄
앤서니테일러,클라우드22 체감상 순수 가수체급? 당시 인기도로 치면 테이랑 비슷한 정도 아닌가
충훈부,앤서니테일러 테이보단 위구 박효신이랑 경쟁했었음 ㅋㅋ 박효신이 좀더 안기있었지만
은월향,클라우드22 정말 이게 딱 맞는 말인듯
상호돈신,성시경 동시대에 브아솔 sg워너비 버즈 김종국 등 너무 많았지 않나 장범준은 그야말로 씹어먹었고
Fkdkd,"벚꽃엔딩 여수밤바다 처음엔 사랑이란게 노래방에서 잠이오질 않네요 흔꽃샴푸감동이였어 희재 내게 오는길 거리에서너는 나의 봄이다 너의 모든 순간대표곡 도르 벚꽃엔딩vs거리에서장범준 2년연속 대상 1집 월간차트 1,2,3위 10년대 차트 1위 등등 너무 많다.."
브엉저낭,Fkdkd 가창력 음색? 말곤 가수로썬 못비빔ㄹㅇ
내삶의반다이크,브엉저낭 그건 말이 안되는 거라니까? 나도 1집 다 들어서 버스커 노래 더 많이 알고 좋아하지만 히트라고 치면 안되지.그렇게 치면 내 기준 버즈 히트곡이 버스커보다 더 많아.30대 이상한텐 성시경 히트곡이 더 많고 ㅋㅋ
픽스트,"같은 기간대비로는 장범준이 임팩트 더 쎄고성시경은 아무래도 연차가 오래된 가수고 롱런하고있으니 누적치가 많이 쌓인 느낌 ?현기준으론 성시경 누적치가 더 많지만, 장범준이 지금 폼 더 오래 유지하면 장범준일듯딱 최고점만 비교해보면 장범준 버스커때가 더 높음"
픽스트,브엉저낭 그래도 발매한 노래 개수가 다른데 히트곡은 성시경쪽이 근소하게라도 더 많지않을까 ?물론 최고점은 장범준이 훨씬 더 높은게 맞음. 성시경은 대상급 임팩트 였던적은 없었으니
픽스트,레아오 너의모든순간이 아직도 음악차트 상위권이라 롱런하고있다고 생각했나? ㅋㅋ
eclips2d,난 솔직히 사람들이 발라드라는 장르를 다른 장르보다 우월하다고 보는거 같음 ㅋㅋ
전거근이죠,eclips2d 걍 남자들이 발라드에 환장하기 때문..
eclips2d,전거근이죠 발라드 가수를 다른 장르가수에 비해 훨씬 고평가함 ㅋㅋ
전거근이죠,eclips2d 발라드 인기가 많으니 어쩔수가없음 그분야가 파이가 클수록 그 사이에서 탑찍으면 고평가 될수밖에
충훈부,eclips2d 와 이거 ㄹㅇ이네.. 개지린다
존레넌,김광석 vs 서태지 이런 느낌 같은데
김민구,여자들 평가는 어떤가? ㅋㅋ 궁금하네
김민구,김민구 이런 글쓸땐 투표 올려줘 ㅋㅋ참여자 많을듯
매콤항정살덮밥,장범준 앨범퀄 지리긴 함가사같은거 대충쓴듯한 곡도 장범준만의 느낌이 있어서 좋음가창력이나 노래적표현은 성시경이 압승인데장범준은 작사 작곡 다 되고 히트곡도 많아서아티스트로 보면 장범준이 이길테고노래실력은 성시경이지 거리에서나 희재같은 어려운 노래성시경이 받은 이유가 있음
한산,성시경 전성기를 직접 본 사람인데닥 장범준인데
과일귀신,노래 실력은 성시경이 압살이긴 한데뮤지션 그 자체로만 보면 장범준이 추월한 것 같음본인 작사작곡에 낼 때마다 히트하니까 뭐성시경도 명곡 많지만 최근 10년 가까이 가수보단 예능인 활동이 더 두드러지지 않았나근데 콘서트 가라고 하면 성시경 콘서트 갈거임
과일귀신,사류하 그건 이제 장범준이 데뷔한지 11년 정도 됐고그 11년 동안 성시경은 제대로 된 앨범활동이 없었으니까 그런거라 생각그래도 이전 전성기 10년 끌고와도 장범준 최근 10년은 못딴다고 생각함그냥 노래실력은 성시경뮤지션으로서의 역량이나 커리어는 장범준임
매콤항정살덮밥,과일귀신 나도 플레이리스트에 노래 담는다 하면장범준노래가 더 많을거같긴 함근데 콘서트 가라하면 무조건 성시경 갈듯
깁미몰커피,비교할대상이 아닌거같은데 비교하니까 논란이되는듯 명확한 기준도없고
미하일발락,엠팍은 성 / 성 / 장 / 장 처럼 1글자 댓글이 많더라 ㅋㅋ
lastfasc,ㅁㅊ.. 어쩌다가 성시경이 장범준 비교대상이 되어버렸노.. 내가 늙은건가
포스터칼라,근데 벚꽃엔딩 대박난거 인정인데그런 식으로 따지자면 성시경은 고사하고 뭐 하다못해 유재하도 장범준에 못비비는거 아니냐?
마싸라,빈지노가 수퍼비보다 랩 못한다해서 누가 아래로놓냐 당연히 작업물로 평가해야지 ㅋㅋ
브엉저낭,마싸라 확 와닿는다ㅋㅋㅋㅋ 수퍼비 랩스킬은 국힙 5손가락안에 들고도 남음
오프더피치,이거 비교하는놈들보다 걍 둘다성공한인생이지
친일파척결,성시경의 롱런은 그의 음악적 역량도 있지만매일 방송국 관계자들과 마신 술의 영향도 크다고 봐요 반면 장범준은 은둔형 외톨이라서 장범준 손을 들어주고 싶네요
Broja,"난 장범준인게성시경이 잘나가던 시절엔 발라드 부르는 가수들이 많았음. 물론 그 중 에서도 성시경은 대단했지만장범준은 댄스가수 활개치고 다니고 그룹사운드, 통기타 + 보컬 이란게 ㅈ망한 시장에서갑자기 기타메고 짜잔 하고 등장해서대중성 하늘 찍는 음악들을 냈다는거에서 좀 더 높게 쳐 줌."
에펨덕후,Broja ㄹㅇ 슈스케에서 엄청 신선했지
레테로비쥬얼,Vs놀이만큼 어그로끌리는게없긴해
사류하,누가 노랠 잘 만드나? 장범준누가 노랠 잘 부르나? 성시경
낑깡꽁뀡,"팩트) 성시경 데뷔 2000년, 버스커버스커 슈스케 출연 2011년 걍 말도안되는 비교임ㅋㅋ"
지프는지프,성시경이 히트곡 20곡 이라는 애 기준으로 보면장범준은 히트곡 40곡 넘음 ㅋㅋㅋㅋㅋㅋ ㄹㅇ
피를로,댓글 화력 좆되긴 한다 ㅋㅋ
44777,"전성기 한정이라고 하면 성시경이긴 한 데, 2022년 현재는 장범준이 압살이긴 해.요즘 애들은 성시경을 앨범 낸 노래 잘하는 예능인, 유튜버로 아는 수준 아닌가?"
삐삐야삐삐,44777 버스커 1집만 봐도 장범준 고점이 넘산데 개소리?오히려 전성기에서 존나게 딸리는게 성시경이야 ㅋㅋ
반지하출신의간지,진지빨고 싸우는게 ㅈㄴ웃기네ㅋㅋㅋ
GUMAYUSl,자람자 음색은 가수가 똫같은데 당연히 같지
자람자,GUMAYUSl 그니까 그거 존나 질린다고
자람자,야무치 그거 감안해도 발라드 노래 실력 차이 존나 나는거 같은데 애들이 뭐에 그리 꽂힌지 모르겠음ㅋㅋ
야무치,자람자 노래만 잘한다고 음악 잘하는건 아니니까
밀수업자27,난 무조건 성시경버스커 - 장범준도 좋지만 성시경이 더 좋아 콘하면 성시경콘감
